,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5887,1,0,0,1,16,1,0,0,2,0,0,0,0,0,0,1,3,382,2221,0
5888,0,0,1,1,48,1,2,1,0,0,0,0,2,2,0,1,2,1199,5279,1
5889,1,1,1,0,58,0,1,0,0,2,0,0,2,2,0,1,2,381,4344,0
5890,0,0,0,0,68,1,2,0,2,0,2,2,2,2,2,1,1,1001,5788,0
5891,1,0,0,0,10,0,1,0,0,0,2,0,2,0,1,1,2,262,1541,1
5892,1,0,0,0,9,1,0,0,2,0,0,0,0,0,0,1,3,409,1652,0
5893,1,0,1,1,11,1,2,2,1,1,1,1,1,1,2,1,0,72,1060,0
5894,1,0,0,0,44,1,2,1,0,2,0,0,2,2,0,1,1,1297,5258,1
5895,0,0,1,1,38,1,0,0,0,0,2,0,2,0,0,1,3,539,3947,0
5896,1,1,1,0,70,1,2,2,1,1,1,1,1,1,2,0,1,101,3516,0
5897,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,70,3346,0
5898,0,0,1,1,32,1,2,2,1,1,1,1,1,1,1,0,1,75,2139,0
5899,1,1,0,0,66,1,2,1,0,0,0,0,0,0,0,1,3,820,5431,0
5900,1,0,1,1,36,0,1,0,2,2,2,0,0,0,0,0,0,246,3152,1
5901,1,0,1,1,48,1,2,1,0,0,0,0,2,0,0,0,2,984,5026,1
5902,0,0,1,0,8,1,0,0,0,2,0,0,0,0,0,0,3,393,1528,0
5903,1,0,1,0,51,1,2,1,2,0,2,2,0,0,2,1,1,1124,5206,0
5904,0,0,0,0,69,1,2,1,0,2,0,0,2,2,1,0,2,1259,6143,0
5905,1,0,0,0,0,1,0,1,0,2,0,0,0,2,0,1,2,994,428,0
5906,0,1,0,0,13,1,2,1,0,2,0,0,0,0,0,1,2,878,2622,1
5907,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,291,134,0
5908,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,33,26,1
5909,0,0,0,0,51,1,2,1,0,2,0,0,0,0,1,1,3,903,5046,0
5910,1,0,0,0,5,1,0,0,0,0,2,0,2,0,0,0,3,560,1410,0
5911,1,0,1,0,6,0,1,0,2,2,0,0,0,0,0,0,3,177,1022,0
5912,0,1,0,0,46,1,2,1,0,2,2,0,0,0,0,1,0,998,4876,1
5913,0,0,0,0,25,1,0,1,2,0,2,2,0,0,1,1,1,1037,3903,0
5914,1,0,1,1,24,1,0,0,2,0,0,2,0,0,0,0,2,444,2913,0
5915,1,0,0,0,68,1,0,2,1,1,1,1,1,1,2,1,3,11,2871,0
5916,0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,1,1510,6484,0
5917,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,28,245,0
5918,1,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,3,19,2691,0
5919,1,0,0,0,66,1,0,0,2,0,2,0,0,2,2,0,0,638,5079,0
5920,0,1,0,0,25,1,0,1,0,0,0,0,0,2,0,1,2,875,3713,0
5921,0,0,0,0,26,1,0,0,0,2,2,2,2,2,1,0,3,863,3770,0
5922,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,0,1379,6363,0
5923,0,0,0,0,5,1,0,1,0,0,2,2,0,2,0,1,2,1077,1579,0
5924,1,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,42,2791,0
5925,1,0,0,0,19,1,2,0,0,2,0,2,2,0,1,1,2,688,3096,0
5926,1,0,0,0,5,1,0,0,2,0,2,2,2,2,0,0,1,872,1570,0
5927,1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,3,87,2814,0
5928,0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,1,24,2936,0
5929,1,1,1,0,61,1,2,1,2,2,2,0,0,0,0,1,2,1074,5664,0
5930,0,0,0,0,71,1,2,1,2,0,0,2,0,0,2,1,0,988,5915,0
5931,1,1,1,0,12,1,0,1,0,2,2,0,2,2,0,1,2,1241,2820,1
5932,1,0,1,0,4,1,0,1,0,0,2,0,2,2,0,1,2,1176,1601,1
5933,1,1,0,0,2,1,2,1,0,2,2,0,2,2,0,1,2,1374,1120,1
5934,0,1,1,0,25,1,2,1,0,2,2,0,0,2,0,1,2,1164,3974,1
5935,1,1,0,0,12,1,0,0,0,2,0,0,2,0,0,1,2,540,2117,0
5936,0,0,1,1,37,1,0,2,1,1,1,1,1,1,2,1,3,28,2063,0
5937,0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,974,1825,1
5938,1,1,1,1,33,1,2,1,0,2,2,2,2,2,0,1,2,1447,4700,0
5939,1,0,0,0,17,0,1,0,2,0,2,0,0,0,0,0,3,170,1703,0
5940,1,0,1,1,55,1,0,1,0,2,2,2,0,0,1,1,3,1011,5283,0
5941,0,0,0,0,35,0,1,0,0,2,0,2,0,0,0,1,0,187,2869,0
5942,0,0,1,0,8,0,1,0,0,0,2,0,2,2,0,1,2,351,1476,1
5943,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,2,991,427,1
5944,1,0,0,0,11,1,0,0,2,0,0,2,0,0,0,0,3,491,1886,1
5945,0,1,1,1,56,1,0,1,0,2,2,2,2,0,0,1,1,1193,5633,0
5946,0,0,0,0,41,1,0,0,2,2,2,2,0,2,1,0,1,784,4447,1
5947,0,0,1,1,32,1,2,2,1,1,1,1,1,1,2,1,3,82,2035,1
5948,1,0,1,0,69,1,0,1,2,2,0,2,0,0,2,0,0,986,5700,0
5949,0,0,0,0,67,0,1,0,0,2,0,2,0,2,0,0,2,304,4403,0
5950,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,86,53,0
5951,0,0,0,0,36,1,2,1,0,0,0,2,2,2,0,0,1,1286,4659,0
5952,0,0,0,1,3,1,2,2,1,1,1,1,1,1,0,1,3,101,419,0
5953,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,390,199,0
5954,1,0,0,0,19,0,1,0,2,2,2,2,2,0,0,1,1,458,2711,0
5955,1,0,1,1,71,1,0,0,2,2,0,2,2,0,2,0,0,682,5313,0
5956,0,0,0,0,30,1,2,1,0,0,2,0,0,2,0,1,2,1090,4238,1
5957,1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,2,870,3105,1
5958,1,0,1,0,10,1,0,0,0,0,0,0,2,0,0,1,0,459,1812,0
5959,0,0,1,1,32,1,0,2,1,1,1,1,1,1,2,0,1,25,1867,0
5960,0,1,0,0,61,1,2,1,0,0,0,0,2,0,1,0,2,983,5381,0
5961,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,3,206,99,0
5962,1,0,1,0,15,1,0,1,2,2,0,0,0,0,0,0,0,914,2948,0
5963,1,0,1,1,21,1,2,0,0,0,2,2,2,2,1,1,3,872,3380,0
5964,0,0,1,1,48,1,0,0,2,0,2,2,0,0,0,0,0,576,4370,0
5965,1,0,1,1,35,1,0,0,2,0,2,0,0,2,1,1,1,601,3838,0
5966,1,0,1,0,41,1,2,1,0,2,2,2,0,2,0,1,2,1269,4972,1
5967,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,96,519,1
5968,0,0,0,0,11,1,2,0,0,0,0,2,2,2,1,0,3,787,2269,1
5969,0,0,0,0,30,1,0,1,2,0,2,2,0,0,0,0,2,1045,4196,0
5970,1,0,1,0,4,1,2,1,2,0,0,0,0,2,0,1,2,1075,1408,0
5971,1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,0,1,29,3020,0
5972,0,1,0,0,14,1,2,0,0,0,0,2,0,0,0,0,1,458,2064,1
5973,1,0,0,0,63,1,2,1,0,2,2,0,2,2,2,1,0,1362,6099,0
5974,1,0,1,1,9,1,0,2,1,1,1,1,1,1,0,1,1,30,891,0
5975,1,0,1,1,6,1,0,1,0,2,0,2,2,0,0,1,2,1087,1814,1
5976,1,0,0,0,28,0,1,0,0,2,0,2,0,0,0,0,2,179,2469,0
5977,1,0,0,0,56,1,0,2,1,1,1,1,1,1,2,0,0,42,2657,0
5978,0,0,0,0,45,1,2,1,2,2,0,0,0,0,0,0,3,979,4808,0
5979,1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,0,22,2435,0
5980,0,0,0,0,16,1,0,0,2,2,0,2,2,2,1,0,1,896,3044,0
5981,0,0,1,1,37,1,0,2,1,1,1,1,1,1,2,1,3,33,2049,0
5982,1,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,3,25,1152,0
5983,0,0,0,0,21,0,1,0,0,2,0,0,2,2,0,1,2,383,2620,0
5984,1,0,1,0,13,1,2,1,0,0,0,0,0,2,0,1,2,997,2680,1
5985,0,0,1,0,56,1,2,0,0,2,2,2,2,0,1,0,0,798,5084,0
5986,1,1,0,0,10,1,0,1,0,0,0,0,0,2,0,1,1,882,2185,0
5987,0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,36,29,0
5988,1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,0,50,1037,0
5989,1,1,1,0,2,1,2,1,0,0,0,0,2,2,0,1,2,1179,1089,1
5990,1,0,0,1,35,1,0,1,0,2,0,0,2,2,0,1,2,1181,4640,0
5991,1,0,0,0,15,1,0,1,2,0,0,0,2,2,0,1,2,1172,3185,1
5992,1,0,1,1,64,1,2,0,2,2,2,0,0,2,1,0,1,759,5215,1
5993,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,805,675,0
5994,0,0,0,0,41,1,2,1,2,0,2,0,2,2,0,1,2,1378,5101,1
5995,1,0,1,1,71,1,0,1,2,2,2,2,2,2,2,0,0,1502,6457,0
5996,1,0,0,0,61,1,0,2,1,1,1,1,1,1,2,0,0,26,2843,0
5997,0,0,0,0,5,1,2,1,0,2,0,0,2,0,0,1,2,1087,1709,0
5998,1,0,1,0,47,1,0,2,1,1,1,1,1,1,2,1,3,30,2524,0
5999,1,0,0,0,34,1,2,1,2,0,2,2,2,2,2,1,2,1448,4909,0
6000,1,0,0,1,51,1,0,2,1,1,1,1,1,1,1,0,1,22,2354,0
6001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,90,56,0
6002,1,0,1,0,5,1,2,1,0,0,0,0,2,0,0,1,2,952,1518,1
6003,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,1151,6035,0
6004,0,0,1,1,66,1,0,1,2,2,2,0,0,0,1,0,0,990,5650,0
6005,1,1,0,0,59,1,2,0,2,2,0,0,0,2,1,1,2,748,5087,0
6006,1,0,1,1,22,0,1,0,0,0,0,2,0,0,0,1,0,151,1932,0
6007,1,0,0,1,38,0,1,0,0,0,2,2,2,2,1,0,0,455,3840,0
6008,1,0,1,1,14,1,0,2,1,1,1,1,1,1,1,1,3,19,974,0
6009,1,1,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,1351,5599,1
6010,1,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,76,1815,0
6011,0,0,1,1,36,1,0,2,1,1,1,1,1,1,0,0,2,16,1944,0
6012,0,0,1,1,4,1,0,1,0,2,0,0,0,2,0,1,2,966,1388,1
6013,0,1,1,0,49,1,2,1,0,0,0,2,2,2,1,1,2,1293,5476,0
6014,0,0,0,0,53,1,0,1,0,0,2,0,2,2,1,1,1,1169,5432,0
6015,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,2,797,949,0
6016,1,0,0,0,67,1,2,1,0,2,2,2,2,2,1,0,2,1439,6256,1
6017,1,0,0,0,4,1,0,0,0,0,2,2,0,0,0,0,2,481,1110,0
6018,1,0,0,0,32,1,0,2,1,1,1,1,1,1,2,0,3,36,1956,0
6019,0,0,0,0,40,1,2,0,0,2,2,0,2,2,1,1,2,910,4511,0
6020,0,0,1,1,33,0,1,0,2,0,2,2,2,2,1,0,3,567,3705,0
6021,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,3,38,1015,0
6022,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,1,1,7,1268,0
6023,0,1,0,0,50,1,0,2,1,1,1,1,1,1,2,0,1,21,2421,0
6024,0,0,1,0,2,1,2,1,0,2,0,0,0,2,0,1,1,1122,981,1
6025,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,309,3572,0
6026,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,18,943,0
6027,1,0,1,1,34,1,2,2,1,1,1,1,1,1,2,0,0,101,2149,0
6028,1,0,1,0,11,1,0,1,2,0,0,2,0,0,0,0,0,916,2261,1
6029,1,0,0,0,3,1,0,1,2,2,0,2,0,2,0,1,3,1185,1298,0
6030,0,0,0,0,42,0,1,0,0,0,2,0,2,2,0,1,0,357,3767,1
6031,0,1,1,1,11,0,1,0,0,0,0,2,0,0,0,1,3,132,1283,0
6032,1,1,1,0,67,1,2,1,0,2,2,0,2,2,0,1,2,1380,6287,1
6033,1,1,0,0,24,1,2,1,0,2,0,0,2,0,0,1,2,1071,3919,1
6034,0,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,34,594,0
6035,1,1,1,0,65,1,2,1,0,2,2,2,2,2,1,1,2,1484,6334,1
6036,0,0,1,0,52,1,0,1,2,2,2,2,2,2,1,0,2,1477,5766,0
6037,1,1,0,0,62,1,2,1,2,2,2,0,2,2,0,1,0,1456,6212,0
6038,0,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,1531,6390,1
6039,1,1,1,0,26,0,1,0,0,0,0,0,0,2,0,0,0,213,2517,1
6040,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,729,311,1
6041,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,28,544,0
6042,0,1,1,0,36,1,0,2,1,1,1,1,1,1,1,0,3,21,2016,0
6043,1,0,0,0,2,0,1,0,0,0,2,0,2,0,0,1,3,245,603,1
6044,0,0,0,1,11,1,2,1,0,0,0,0,0,0,0,1,2,838,2297,0
6045,0,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,21,2076,0
6046,0,0,0,0,8,1,0,1,0,0,2,0,0,2,0,1,1,1000,2110,0
6047,1,0,1,0,12,1,2,0,2,0,0,0,0,2,0,1,2,644,2311,0
6048,1,1,1,0,28,1,2,1,0,0,0,0,2,2,0,1,2,1176,4153,1
6049,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,30,2487,0
6050,1,0,1,0,60,1,2,1,2,0,2,2,2,0,0,0,0,1268,5809,0
6051,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,29,1080,0
6052,0,0,1,1,40,1,0,0,2,2,0,2,2,2,2,0,2,868,4431,0
6053,0,0,0,1,42,1,2,2,1,1,1,1,1,1,2,1,2,94,2573,0
6054,0,0,1,1,35,1,2,1,0,2,2,0,2,0,0,1,0,1231,4608,1
6055,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,1,2,458,1249,0
6056,0,0,0,0,57,1,2,0,2,2,2,2,0,0,1,1,1,736,5049,0
6057,1,0,0,0,18,1,0,0,0,0,0,2,2,0,0,1,1,573,2610,0
6058,1,0,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,323,1645,0
6059,0,0,0,0,38,0,1,0,2,2,0,2,0,0,1,1,0,248,3348,0
6060,0,1,0,0,7,1,0,1,0,2,0,0,2,0,0,1,2,1036,1997,0
6061,0,0,0,1,25,1,2,0,0,0,0,0,0,0,0,1,3,366,2863,0
6062,0,1,0,0,52,1,0,1,0,2,0,0,0,0,0,1,1,782,4894,0
6063,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,1,3,13,3073,0
6064,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,3,311,152,1
6065,1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,0,3,92,3223,0
6066,1,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,1186,773,1
6067,1,0,0,0,6,0,1,0,2,0,2,0,0,0,1,0,3,195,1042,0
6068,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,1,2,296,1564,1
6069,1,0,1,1,58,1,0,0,0,2,2,2,2,2,1,0,1,840,5170,0
6070,1,0,1,1,60,1,2,0,0,0,2,2,2,2,2,1,0,919,5389,0
6071,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,1,0,1385,6346,0
6072,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,5,1006,0
6073,0,0,1,1,63,1,2,2,1,1,1,1,1,1,1,0,3,90,3310,0
6074,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,62,45,1
6075,0,0,0,0,9,1,0,0,0,2,0,2,0,2,1,0,3,625,1948,0
6076,0,0,1,1,64,1,0,0,2,2,2,0,0,0,1,0,0,569,4822,0
6077,0,0,1,0,61,1,2,1,2,2,2,2,2,2,2,0,3,1527,6171,0
6078,0,0,1,0,54,1,2,0,2,2,2,2,2,2,1,1,2,1095,5361,0
6079,0,0,1,0,24,1,2,0,0,2,0,0,0,0,0,0,2,440,3018,0
6080,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,139,73,1
6081,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,372,186,0
6082,0,0,1,0,58,1,2,1,0,2,0,0,2,2,0,0,2,1302,5855,1
6083,1,1,1,1,63,1,2,2,1,1,1,1,1,1,2,1,0,80,3264,0
6084,1,0,1,0,35,1,2,1,0,0,0,0,2,2,0,1,0,1187,4600,0
6085,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,3,389,673,1
6086,1,0,1,0,60,1,2,0,2,0,2,0,0,2,2,1,3,712,5014,0
6087,1,0,0,1,25,0,1,0,0,2,0,0,2,0,1,1,0,241,2497,0
6088,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,466,227,1
6089,0,1,1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,1104,459,1
6090,1,0,1,1,67,1,0,1,2,2,2,0,2,2,2,1,1,1340,6225,0
6091,1,1,1,0,1,1,2,1,0,0,0,0,2,0,0,1,3,1031,697,1
6092,0,0,1,0,71,1,2,1,2,2,2,2,0,0,2,1,0,1172,6152,0
6093,0,0,1,0,70,0,1,0,0,0,2,2,0,2,2,1,2,334,4510,0
6094,1,0,0,0,56,1,0,2,1,1,1,1,1,1,2,0,1,40,2840,0
6095,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,22,271,0
6096,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,718,300,0
6097,1,0,1,1,71,1,2,0,2,2,2,2,0,2,2,0,1,919,5727,0
6098,1,0,1,1,20,1,2,0,2,0,0,0,2,2,1,1,0,824,3265,0
6099,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,0,86,3541,0
6100,0,1,1,0,28,1,2,1,0,0,2,0,2,2,0,1,0,1261,4317,1
6101,0,1,0,0,68,1,2,1,2,0,2,2,2,2,2,0,1,1473,6328,0
6102,0,0,1,0,63,1,2,0,2,0,2,2,2,2,2,1,1,994,5598,0
6103,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,1,24,1122,0
6104,0,0,0,0,3,1,2,2,1,1,1,1,1,1,1,0,2,70,501,0
6105,0,0,0,0,51,1,2,1,2,2,0,2,2,2,1,1,1,1490,5794,1
6106,1,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,3,460,554,1
6107,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,28,21,0
6108,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,3,95,1557,0
6109,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,3,441,516,0
6110,0,0,1,0,18,1,0,0,0,2,0,0,0,2,0,1,3,538,2667,0
6111,0,0,0,0,39,1,2,1,0,0,0,0,0,2,0,0,0,971,4652,0
6112,0,1,1,1,65,1,2,1,0,2,2,0,2,2,1,1,2,1372,6172,0
6113,1,0,0,0,20,1,2,1,0,0,0,0,0,0,0,0,3,812,3290,0
6114,1,0,0,0,7,1,0,0,0,2,0,2,2,0,0,1,2,657,1639,0
6115,0,0,1,1,71,1,0,1,2,2,2,2,2,2,2,1,1,1458,6418,0
6116,0,0,0,0,47,1,2,0,0,2,2,2,2,0,1,1,0,783,4679,0
6117,1,0,0,0,68,1,0,2,1,1,1,1,1,1,2,1,0,15,3150,0
6118,1,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,1579,6524,0
6119,0,0,0,0,13,1,0,0,0,2,0,0,0,0,1,0,1,405,2017,0
6120,1,0,0,0,5,1,0,0,0,2,0,0,2,0,0,0,2,531,1289,0
6121,0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,0,19,708,0
6122,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20,1093,0
6123,1,0,0,0,64,1,2,1,2,0,0,2,0,2,1,0,2,1158,5869,0
6124,0,0,1,1,56,1,0,0,2,0,2,2,0,0,1,1,3,529,4521,0
6125,1,0,1,0,12,1,2,1,0,0,2,0,2,2,0,1,1,1322,3003,1
6126,1,1,0,0,18,1,0,1,0,0,2,0,2,2,0,1,1,1205,3501,1
6127,0,0,1,0,55,1,2,1,2,2,2,0,2,2,1,0,0,1464,5880,0
6128,0,0,1,0,13,1,0,1,0,0,0,0,0,2,0,1,2,861,2652,0
6129,1,0,1,0,51,0,1,0,2,0,0,0,0,2,0,1,2,240,3728,0
6130,0,0,0,0,57,1,0,0,2,2,2,2,0,0,2,1,1,625,4783,0
6131,0,1,0,0,46,1,2,1,0,2,0,2,2,0,0,1,2,1188,5143,1
6132,0,0,0,0,66,0,1,0,0,0,2,2,2,2,0,1,1,426,4676,0
6133,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,90,184,0
6134,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,299,1082,0
6135,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,1528,6481,0
6136,0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,0,34,2291,0
6137,0,0,0,0,4,1,0,0,2,0,0,2,0,0,0,0,1,435,1030,1
6138,1,1,1,0,66,1,2,1,2,2,0,0,0,0,0,0,0,971,5643,0
6139,1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,0,33,197,0
6140,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,28,238,0
6141,1,1,1,0,51,1,2,1,2,0,2,0,2,2,0,1,2,1358,5635,1
6142,0,0,1,0,41,1,2,0,0,0,0,0,0,0,0,1,2,381,3855,1
6143,1,0,1,1,49,1,0,2,1,1,1,1,1,1,1,1,3,36,2377,0
6144,1,1,1,0,22,1,0,1,2,2,0,0,0,2,0,1,2,1092,3732,0
6145,0,0,1,1,66,0,1,0,2,2,2,2,2,0,2,0,1,442,4697,0
6146,0,0,0,0,24,1,0,1,0,2,2,0,2,2,0,1,2,1270,3968,1
6147,0,1,1,0,38,1,0,1,2,2,0,0,2,2,1,0,3,1262,4826,0
6148,0,0,0,0,68,1,2,0,2,2,0,2,0,0,2,1,3,662,5188,0
6149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,109,69,0
6150,1,0,0,0,31,1,0,1,0,0,0,0,2,2,0,0,2,1113,4274,0
6151,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,2,734,1918,1
6152,0,0,0,0,15,1,0,1,0,2,2,0,0,2,0,1,1,1151,3292,1
6153,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,1,0,48,2877,0
6154,0,0,1,1,71,1,2,1,0,2,2,2,2,2,2,1,0,1453,6385,0
6155,1,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,16,591,1
6156,0,1,0,0,25,1,0,1,2,0,0,0,2,0,0,1,1,1010,3844,0
6157,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,26,267,1
6158,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,22,80,0
6159,0,0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,39,106,0
6160,0,0,0,0,35,1,2,0,2,0,2,2,2,2,1,1,1,1085,4550,0
6161,1,0,0,0,6,1,0,1,2,0,0,0,0,0,0,0,3,793,1672,0
6162,0,1,1,0,59,0,1,0,0,2,0,0,2,2,2,1,1,365,4296,0
6163,0,0,1,0,18,1,2,1,0,2,0,0,0,2,0,1,2,1074,3338,0
6164,1,1,1,0,44,1,2,0,2,0,2,2,0,2,2,0,1,809,4627,0
6165,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,727,1118,0
6166,0,0,1,1,30,1,2,1,0,0,2,2,2,2,0,1,2,1358,4498,1
6167,1,0,1,1,46,1,0,1,2,0,2,0,0,2,0,0,2,1093,4971,0
6168,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,884,382,1
6169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,303,144,1
6170,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,17,10,0
6171,0,1,1,1,58,1,2,1,0,0,2,0,0,2,0,1,1,1067,5545,0
6172,1,0,1,0,9,1,0,1,0,0,0,0,0,0,0,1,2,716,1896,1
6173,1,1,0,0,34,1,2,1,2,0,0,0,0,2,0,0,1,1112,4462,0
6174,1,0,0,0,3,0,1,0,0,0,2,0,0,0,0,1,2,138,574,1
6175,1,0,1,1,31,1,0,1,2,2,0,0,0,2,1,1,2,1108,4369,0
6176,1,0,0,0,42,1,2,1,0,2,0,0,0,0,0,1,2,856,4561,1
6177,1,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,2,444,827,1
6178,0,1,1,0,53,1,0,2,1,1,1,1,1,1,2,1,3,8,2514,0
6179,0,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,0,1190,2458,1
6180,0,1,0,0,65,1,2,1,2,0,0,0,2,2,2,1,0,1324,6026,0
6181,1,0,1,1,60,1,2,1,0,0,2,0,2,2,1,1,2,1278,5932,0
6182,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,1066,6033,0
6183,1,0,1,1,43,0,1,0,0,0,2,2,2,2,1,1,2,444,3934,0
6184,1,0,0,0,40,1,2,0,0,0,2,0,0,0,0,1,0,472,3880,0
6185,1,0,1,0,49,1,2,1,2,0,2,0,2,2,1,1,2,1353,5495,0
6186,1,0,1,0,46,1,2,1,2,0,2,2,2,2,1,1,1,1484,5514,1
6187,1,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,32,737,0
6188,1,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,3,30,1294,0
6189,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,1130,6076,0
6190,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,909,400,1
6191,0,1,0,0,41,1,2,0,0,0,2,0,0,0,0,0,2,471,4001,0
6192,0,1,0,0,17,1,0,1,0,2,0,0,0,0,0,1,2,800,2910,0
6193,0,0,0,1,12,1,2,1,0,2,2,0,2,2,1,1,1,1357,2917,0
6194,0,0,1,1,67,1,2,1,0,2,0,2,0,0,1,1,0,967,5718,0
6195,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,0,756,1154,1
6196,1,0,0,0,68,1,2,1,2,2,2,0,2,2,2,1,1,1469,6320,0
6197,1,0,0,0,16,1,0,0,0,0,0,2,0,0,0,0,3,406,2307,1
6198,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,1,102,1846,0
6199,1,1,0,0,42,1,0,1,0,0,0,0,2,2,0,1,3,1083,4812,1
6200,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19,2799,0
